player,season,match_id,no.of runs
SR Tendulkar,2012,370,27
SR Tendulkar,2012,377,69
SR Tendulkar,2012,379,12
SR Tendulkar,2013,383,24
SR Tendulkar,2013,386,0
SR Tendulkar,2013,390,1
SR Tendulkar,2013,395,45
SR Tendulkar,2013,403,3
SR Tendulkar,2013,408,56
SR Tendulkar,2013,413,2
SR Tendulkar,2013,417,23
SR Tendulkar,2013,421,9
SR Tendulkar,2013,423,16
SR Tendulkar,2013,430,18
SR Tendulkar,2013,434,49
SR Tendulkar,2013,439,18
SR Tendulkar,2013,444,40
SR Watson,2008,62,21
SR Watson,2008,65,79
SR Watson,2008,68,4
SR Watson,2008,70,63
SR Watson,2008,78,0
SR Watson,2008,83,14
SR Watson,2008,86,35
SR Watson,2008,89,5
SR Watson,2008,93,81
SR Watson,2008,97,23
SR Watson,2008,101,48
SR Watson,2008,105,21
SR Watson,2008,113,20
SR Watson,2008,115,53
SR Watson,2008,117,29
SR Watson,2010,206,62
SR Watson,2010,210,60
SR Watson,2010,219,1
SR Watson,2010,223,23
SR Watson,2010,227,44
SR Watson,2011,246,22
SR Watson,2011,251,11
SR Watson,2011,256,25
SR Watson,2011,261,49
SR Watson,2011,267,26
SR Watson,2011,271,13
SR Watson,2011,276,36
SR Watson,2011,285,11
SR Watson,2011,288,35
SR Watson,2011,294,20
SR Watson,2011,299,91
SR Watson,2012,349,8
SR Watson,2012,354,37
SR Watson,2012,358,90
SR Watson,2012,361,9
SR Watson,2012,365,58
SR Watson,2012,373,13
SR Watson,2012,377,49
SR Watson,2013,389,6
SR Watson,2013,398,39
SR Watson,2013,403,36
SR Watson,2013,407,6
SR Watson,2013,410,106
SR Watson,2013,416,98
SR Watson,2013,420,44
SR Watson,2013,427,41
SR Watson,2013,431,5
SR Watson,2013,433,28
SR Watson,2013,436,31
SR Watson,2013,442,70
SR Watson,2013,447,20
SR Watson,2013,449,13
SR Watson,2013,455,24
SR Watson,2013,456,6
SR Watson,2014,461,3
SR Watson,2014,464,51
SR Watson,2014,467,7
SR Watson,2014,471,24
SR Watson,2014,476,39
SR Watson,2014,480,16
SR Watson,2014,482,34
SR Watson,2014,487,12
SR Watson,2014,492,1
SR Watson,2014,494,60
SR Watson,2014,501,5
SR Watson,2014,509,0
SR Watson,2014,513,9
SR Watson,2015,533,74
SR Watson,2015,536,50
SR Watson,2015,540,27
SR Watson,2015,549,32
SR Watson,2015,553,24
SR Watson,2015,558,12
SR Watson,2015,563,28
SR Watson,2015,570,109
SR Watson,2015,574,10
SR Watson,2016,580,20
SR Watson,2016,587,33
SR Watson,2016,590,5
SR Watson,2016,592,1
SR Watson,2016,595,6
SR Watson,2016,603,2
SR Watson,2016,606,34
SR Watson,2016,611,36
SR Watson,2016,615,1
SR Watson,2016,617,15
SR Watson,2016,620,0
SR Watson,2016,626,1
SR Watson,2016,632,14
SR Watson,2016,633,1
SR Watson,2016,636,11
SR Watson,2017,1,22
SR Watson,2017,5,26
SR Watson,2017,8,1
SR Watson,2017,17,14
SR Watson,2017,37,3
SR Watson,2017,42,3
SR Watson,2017,55,6
SS Iyer,2015,519,7
SS Iyer,2015,523,44
SS Iyer,2015,528,8
SS Iyer,2015,531,63
SS Iyer,2015,535,37
SS Iyer,2015,539,85
SS Iyer,2015,543,1
SS Iyer,2015,545,41
SS Iyer,2015,548,56
SS Iyer,2015,553,10
SS Iyer,2015,556,20
SS Iyer,2015,561,0
SS Iyer,2015,565,70
SS Iyer,2015,571,21
SS Iyer,2016,578,0
SS Iyer,2016,583,3
SS Iyer,2016,587,1
SS Iyer,2016,593,22
SS Iyer,2016,602,0
SS Iyer,2016,625,8
SS Iyer,2017,15,25
SS Iyer,2017,18,26
SS Iyer,2017,21,53
SS Iyer,2017,24,6
SS Iyer,2017,31,48
SS Iyer,2017,35,6
SS Iyer,2017,39,35
SS Iyer,2017,41,16
SS Iyer,2017,44,3
SS Iyer,2017,49,98
SS Iyer,2017,51,3
SS Iyer,2017,55,33
SS Shaikh,2009,168,6
SS Tiwary,2008,69,17
SS Tiwary,2008,82,9
SS Tiwary,2009,132,4
SS Tiwary,2009,135,6
SS Tiwary,2009,147,3
SS Tiwary,2010,176,54
SS Tiwary,2010,183,65
SS Tiwary,2010,188,26
SS Tiwary,2010,191,30
SS Tiwary,2010,194,2
SS Tiwary,2010,199,4
SS Tiwary,2010,201,32
SS Tiwary,2010,207,45
SS Tiwary,2010,211,18
SS Tiwary,2010,215,4
SS Tiwary,2010,219,17
SS Tiwary,2010,221,38
SS Tiwary,2010,230,47
SS Tiwary,2010,231,54
SS Tiwary,2010,234,0
SS Tiwary,2011,237,27
SS Tiwary,2011,242,17
SS Tiwary,2011,245,7
SS Tiwary,2011,248,15
SS Tiwary,2011,263,20
SS Tiwary,2011,268,14
SS Tiwary,2011,280,13
SS Tiwary,2011,291,1
SS Tiwary,2011,296,9
SS Tiwary,2011,302,15
SS Tiwary,2011,304,9
SS Tiwary,2011,306,8
SS Tiwary,2011,307,43
SS Tiwary,2012,312,1
SS Tiwary,2012,317,19
SS Tiwary,2012,320,8
SS Tiwary,2012,326,17
SS Tiwary,2012,329,37
SS Tiwary,2012,333,4
SS Tiwary,2012,344,22
SS Tiwary,2012,350,1
SS Tiwary,2012,362,36
SS Tiwary,2012,367,24
SS Tiwary,2012,376,30
SS Tiwary,2013,407,26
SS Tiwary,2013,411,2
SS Tiwary,2013,417,25
SS Tiwary,2013,420,9
SS Tiwary,2013,426,64
SS Tiwary,2013,441,1
SS Tiwary,2015,545,25
SS Tiwary,2015,548,6
SS Tiwary,2015,553,32
SS Tiwary,2015,556,15
SS Tiwary,2015,561,29
SS Tiwary,2015,571,13
SS Tiwary,2016,601,1
SS Tiwary,2016,605,60
SS Tiwary,2016,609,23
SS Tiwary,2016,611,56
SS Tiwary,2016,616,9
SS Tiwary,2016,621,13
SS Tiwary,2016,629,18
SS Tiwary,2017,53,57
ST Jayasuriya,2008,63,30
ST Jayasuriya,2008,67,21
ST Jayasuriya,2008,69,2
ST Jayasuriya,2008,72,21
ST Jayasuriya,2008,75,18
ST Jayasuriya,2008,82,34
ST Jayasuriya,2008,86,19
ST Jayasuriya,2008,90,57
ST Jayasuriya,2008,96,122
ST Jayasuriya,2008,99,57
ST Jayasuriya,2008,102,37
ST Jayasuriya,2008,106,29
ST Jayasuriya,2008,109,69
ST Jayasuriya,2008,113,41
ST Jayasuriya,2009,118,27
ST Jayasuriya,2009,128,2
ST Jayasuriya,2009,132,53
ST Jayasuriya,2009,135,1
ST Jayasuriya,2009,138,9
ST Jayasuriya,2009,143,55
ST Jayasuriya,2009,147,5
ST Jayasuriya,2009,153,32
ST Jayasuriya,2009,157,5
ST Jayasuriya,2009,160,23
ST Jayasuriya,2009,162,32
ST Jayasuriya,2009,170,2
ST Jayasuriya,2010,176,24
ST Jayasuriya,2010,183,11
ST Jayasuriya,2010,188,3
ST Jayasuriya,2010,219,2
STR Binny,2010,230,8
STR Binny,2011,256,30
STR Binny,2011,276,7
STR Binny,2012,338,22
STR Binny,2012,354,0
STR Binny,2012,361,29
STR Binny,2012,365,6
STR Binny,2012,373,7
STR Binny,2012,377,30
STR Binny,2013,385,42
STR Binny,2013,389,14
STR Binny,2013,393,2
STR Binny,2013,398,0
STR Binny,2013,403,4
STR Binny,2013,407,33
STR Binny,2013,410,37
STR Binny,2013,416,9
STR Binny,2013,420,6
STR Binny,2013,427,3
STR Binny,2013,431,32
STR Binny,2013,442,42
STR Binny,2013,447,44
STR Binny,2013,449,8
STR Binny,2013,455,2
STR Binny,2013,456,28
STR Binny,2014,461,49
STR Binny,2014,464,12
STR Binny,2014,467,8
STR Binny,2014,476,0
STR Binny,2014,482,11
STR Binny,2014,487,12
STR Binny,2014,492,1
STR Binny,2014,494,23
STR Binny,2014,498,0
STR Binny,2014,501,2
STR Binny,2014,509,8
STR Binny,2015,520,23
STR Binny,2015,523,1
STR Binny,2015,529,16
STR Binny,2015,536,12
STR Binny,2015,540,21
STR Binny,2015,549,10
STR Binny,2015,558,3
STR Binny,2015,574,0
STR Binny,2016,590,1
STR Binny,2016,606,16
STR Binny,2016,632,21
STR Binny,2016,633,22
STR Binny,2016,636,10
STR Binny,2017,1,11
STR Binny,2017,5,17
STR Binny,2017,8,19
STR Binny,2017,12,6
STR Binny,2017,17,18
STR Binny,2017,27,8
STR Binny,2017,33,1
SV Samson,2013,398,27
SV Samson,2013,420,65
SV Samson,2013,427,40
SV Samson,2013,431,10
SV Samson,2013,436,47
SV Samson,2013,442,0
SV Samson,2013,447,4
SV Samson,2013,449,5
SV Samson,2013,455,10
SV Samson,2013,456,0
SV Samson,2014,461,3
SV Samson,2014,464,52
SV Samson,2014,467,16
SV Samson,2014,471,3
SV Samson,2014,476,23
SV Samson,2014,480,35
SV Samson,2014,482,38
SV Samson,2014,487,17
SV Samson,2014,492,13
SV Samson,2014,498,43
SV Samson,2014,501,2
SV Samson,2014,509,30
SV Samson,2014,513,75
SV Samson,2015,520,5
SV Samson,2015,523,11
SV Samson,2015,526,18
SV Samson,2015,529,28
SV Samson,2015,536,5
SV Samson,2015,540,4
SV Samson,2015,549,77
SV Samson,2015,558,24
SV Samson,2015,563,27
SV Samson,2015,570,8
SV Samson,2015,574,5
SV Samson,2016,578,15
SV Samson,2016,583,34
SV Samson,2016,587,9
SV Samson,2016,593,63
SV Samson,2016,599,1
SV Samson,2016,602,16
SV Samson,2016,607,20
SV Samson,2016,609,20
SV Samson,2016,612,50
SV Samson,2016,618,35
SV Samson,2016,623,6
SV Samson,2016,625,10
SV Samson,2016,628,5
SV Samson,2016,632,17
SV Samson,2017,5,14
SV Samson,2017,9,105
SV Samson,2017,15,19
SV Samson,2017,18,39
SV Samson,2017,21,44
SV Samson,2017,24,9
SV Samson,2017,31,60
SV Samson,2017,35,6
SV Samson,2017,39,24
SV Samson,2017,41,63
SV Samson,2017,44,0
SV Samson,2017,49,10
SV Samson,2017,51,2
SV Samson,2017,55,0
SW Billings,2016,602,59
SW Billings,2016,609,27
SW Billings,2016,612,7
SW Billings,2016,632,4
SW Billings,2017,5,25
SW Billings,2017,9,26
SW Billings,2017,15,58
SW Billings,2017,18,21
SW Billings,2017,21,13
SW Billings,2017,35,0
SW Tait,2010,198,1
SW Tait,2010,203,11
SW Tait,2011,251,0
SW Tait,2011,294,10
SW Tait,2013,407,1
Sachin Baby,2013,449,4
Sachin Baby,2016,603,27
Sachin Baby,2016,606,19
Sachin Baby,2016,615,35
Sachin Baby,2016,617,25
Sachin Baby,2016,633,0
Sachin Baby,2016,636,18
Sachin Baby,2017,1,1
Sachin Baby,2017,33,2
Sachin Baby,2017,55,14
Salman Butt,2008,78,8
Salman Butt,2008,92,4
Salman Butt,2008,95,53
Salman Butt,2008,99,15
Salman Butt,2008,103,79
Salman Butt,2008,105,27
Salman Butt,2008,112,25
Sandeep Sharma,2013,440,0
Sandeep Sharma,2014,472,3
Sandeep Sharma,2015,542,1
Sandeep Sharma,2015,544,1
Sandeep Sharma,2015,557,7
Sandeep Sharma,2016,583,1
Sandeep Sharma,2016,604,1
Sandeep Sharma,2016,608,1
Sandeep Sharma,2016,626,5
Sandeep Sharma,2017,15,2
Sandeep Sharma,2017,19,7
Shahid Afridi,2008,66,2
Shahid Afridi,2008,68,10
Shahid Afridi,2008,77,13
Shahid Afridi,2008,85,20
Shahid Afridi,2008,89,1
Shahid Afridi,2008,98,34
Shahid Afridi,2008,102,0
Shahid Afridi,2008,111,1
Shahid Afridi,2008,114,1
Shakib Al Hasan,2011,255,2
Shakib Al Hasan,2011,303,1
Shakib Al Hasan,2011,305,28
Shakib Al Hasan,2012,317,6
Shakib Al Hasan,2012,322,18
Shakib Al Hasan,2012,325,8
Shakib Al Hasan,2012,370,16
Shakib Al Hasan,2012,375,47
Shakib Al Hasan,2012,378,1
Shakib Al Hasan,2012,381,12
Shakib Al Hasan,2014,458,2
Shakib Al Hasan,2014,463,30
Shakib Al Hasan,2014,476,32
Shakib Al Hasan,2014,478,0
Shakib Al Hasan,2014,482,24
Shakib Al Hasan,2014,497,9
Shakib Al Hasan,2014,504,46
Shakib Al Hasan,2014,506,61
Shakib Al Hasan,2014,511,2
Shakib Al Hasan,2014,514,20
Shakib Al Hasan,2014,517,12
Shakib Al Hasan,2015,522,1
Shakib Al Hasan,2015,567,24
Shakib Al Hasan,2015,570,16
Shakib Al Hasan,2016,589,11
Shakib Al Hasan,2016,596,3
Shakib Al Hasan,2016,600,6
Shakib Al Hasan,2016,614,69
Shakib Al Hasan,2016,624,20
Shakib Al Hasan,2016,627,3
Shakib Al Hasan,2016,631,7
Shakib Al Hasan,2017,23,1
Shivam Sharma,2014,488,4
Shivam Sharma,2014,505,1
Shoaib Ahmed,2009,136,0
Shoaib Ahmed,2009,144,1
Shoaib Ahmed,2009,158,0
Shoaib Akhtar,2008,99,3
Shoaib Malik,2008,73,23
Shoaib Malik,2008,76,6
Shoaib Malik,2008,82,25
Shoaib Malik,2008,87,2
Shoaib Malik,2008,100,1
Sohail Tanvir,2008,78,4
Sohail Tanvir,2008,86,6
Sohail Tanvir,2008,105,13
Sohail Tanvir,2008,115,5
Sohail Tanvir,2008,117,12
Sunny Gupta,2012,380,0
Sunny Singh,2011,239,12
Sunny Singh,2011,243,20
Sunny Singh,2011,256,6
Sunny Singh,2011,259,2
Sunny Singh,2011,280,4
Swapnil Singh,2016,608,0
Swapnil Singh,2017,48,2
Swapnil Singh,2017,54,10
T Henderson,2009,119,12
T Henderson,2009,168,0
T Kohli,2008,62,8
T Kohli,2008,110,3
T Kohli,2009,123,1
T Taibu,2008,88,15
T Taibu,2008,92,9
T Taibu,2008,95,7
T Thushara,2009,118,2
T Thushara,2009,169,1
T Thushara,2010,198,2
T Thushara,2010,216,8
TA Boult,2017,53,5
TD Paine,2011,254,3
TD Paine,2011,268,12
TG Southee,2014,467,4
TG Southee,2015,523,7
TG Southee,2015,549,6
TG Southee,2016,585,28
TG Southee,2016,593,1
TG Southee,2016,613,3
TG Southee,2016,619,1
TG Southee,2017,2,7
TL Suman,2009,136,24
TL Suman,2009,140,42
TL Suman,2009,144,19
TL Suman,2009,147,20
TL Suman,2009,151,27
TL Suman,2009,155,29
TL Suman,2009,158,4
TL Suman,2009,163,32
TL Suman,2009,164,0
TL Suman,2009,171,12
TL Suman,2009,172,24
TL Suman,2009,174,11
TL Suman,2010,175,9
TL Suman,2010,179,11
TL Suman,2010,186,26
TL Suman,2010,189,29
TL Suman,2010,195,10
TL Suman,2010,199,15
TL Suman,2010,204,15
TL Suman,2010,207,14
TL Suman,2010,214,81
TL Suman,2010,216,55
TL Suman,2010,220,0
TL Suman,2010,225,45
TL Suman,2010,229,6
TL Suman,2010,232,4
TL Suman,2011,277,36
TL Suman,2011,287,5
TL Suman,2011,292,16
TL Suman,2011,299,5
TL Suman,2011,303,5
TL Suman,2011,305,2
TL Suman,2012,316,5
TL Suman,2012,319,11
TL Suman,2013,387,6
TL Suman,2013,395,23
TL Suman,2013,402,12
TL Suman,2013,422,0
TL Suman,2013,426,11
TM Dilshan,2008,93,18
TM Dilshan,2008,95,25
TM Dilshan,2008,98,16
TM Dilshan,2008,100,9
TM Dilshan,2008,104,5
TM Dilshan,2008,109,0
TM Dilshan,2008,115,33
TM Dilshan,2009,125,50
TM Dilshan,2009,129,69
TM Dilshan,2009,133,7
TM Dilshan,2009,136,60
TM Dilshan,2009,141,13
TM Dilshan,2009,146,48
TM Dilshan,2009,150,19
TM Dilshan,2009,154,2
TM Dilshan,2009,158,39
TM Dilshan,2009,161,16
TM Dilshan,2009,165,35
TM Dilshan,2009,170,26
TM Dilshan,2009,172,67
TM Dilshan,2010,177,0
TM Dilshan,2010,180,0
TM Dilshan,2010,183,19
TM Dilshan,2010,185,17
TM Dilshan,2010,224,1
TM Dilshan,2010,229,11
TM Dilshan,2011,237,2
TM Dilshan,2011,242,66
TM Dilshan,2011,245,7
TM Dilshan,2011,248,0
TM Dilshan,2011,258,39
TM Dilshan,2011,263,0
TM Dilshan,2011,268,15
TM Dilshan,2011,280,16
TM Dilshan,2011,283,54
TM Dilshan,2011,288,39
TM Dilshan,2012,329,4
TM Dilshan,2012,338,91
TM Dilshan,2012,344,1
TM Dilshan,2012,356,75
TM Dilshan,2012,360,20
TM Dilshan,2012,362,59
TM Dilshan,2012,367,56
TM Dilshan,2012,372,10
TM Dilshan,2012,376,5
TM Dilshan,2013,383,0
TM Dilshan,2013,388,11
TM Dilshan,2013,407,25
TM Dilshan,2013,411,37
TM Dilshan,2013,417,14
TM Head,2016,590,42
TM Head,2016,611,7
TM Head,2016,615,12
TM Head,2017,1,30
TM Head,2017,20,30
TM Head,2017,30,0
TM Head,2017,33,2
TM Head,2017,37,12
TM Head,2017,45,77
TM Head,2017,55,2
TM Srivastava,2008,73,7
TM Srivastava,2008,112,1
TM Srivastava,2009,139,0
TR Birt,2011,266,8
TR Birt,2011,269,22
TR Birt,2011,274,27
TR Birt,2011,279,5
TR Birt,2011,293,17
TS Mills,2017,1,7
TS Mills,2017,5,0
TS Mills,2017,27,2
U Kaul,2008,91,0
UA Birla,2013,437,9
UBT Chand,2011,238,0
UBT Chand,2011,241,3
UBT Chand,2012,372,19
UBT Chand,2012,374,18
UBT Chand,2013,382,0
UBT Chand,2013,385,25
UBT Chand,2013,390,0
UBT Chand,2013,412,7
UBT Chand,2013,419,18
UBT Chand,2013,424,38
UBT Chand,2013,428,22
UBT Chand,2013,438,42
UBT Chand,2013,446,17
UBT Chand,2014,501,3
UBT Chand,2015,526,13
UBT Chand,2015,534,65
UBT Chand,2015,539,18
UBT Chand,2015,541,5
UBT Chand,2015,549,13
UBT Chand,2016,619,1
UT Khawaja,2016,609,30
UT Khawaja,2016,611,16
UT Khawaja,2016,616,11
UT Khawaja,2016,621,22
UT Khawaja,2016,625,22
UT Khawaja,2016,629,33
UT Yadav,2010,189,3
UT Yadav,2011,238,1
UT Yadav,2011,266,1
UT Yadav,2012,372,0
UT Yadav,2012,378,1
UT Yadav,2012,380,1
UT Yadav,2013,390,5
UT Yadav,2013,394,7
UT Yadav,2013,404,1
UT Yadav,2013,428,2
UT Yadav,2013,438,4
UT Yadav,2013,446,12
UT Yadav,2013,451,8
UT Yadav,2014,472,2
UT Yadav,2015,547,0
UT Yadav,2015,567,5
UT Yadav,2015,570,26
UT Yadav,2016,596,8
UT Yadav,2016,602,2
UT Yadav,2017,27,2
UT Yadav,2017,40,2
UT Yadav,2017,53,4
UT Yadav,2017,58,2
Umar Gul,2008,78,2
Umar Gul,2008,88,7
Umar Gul,2008,105,7
Umar Gul,2008,112,28
V Kohli,2008,60,5
V Kohli,2008,63,24
V Kohli,2008,70,15
V Kohli,2008,74,12
V Kohli,2008,76,1
V Kohli,2008,80,10
V Kohli,2008,84,38
V Kohli,2008,90,0
V Kohli,2008,94,26
V Kohli,2008,101,4
V Kohli,2008,107,12
V Kohli,2008,111,40
V Kohli,2009,119,3
V Kohli,2009,122,12
V Kohli,2009,124,53
V Kohli,2009,127,2
V Kohli,2009,129,26
V Kohli,2009,134,19
V Kohli,2009,139,16
V Kohli,2009,148,15
V Kohli,2009,153,23
V Kohli,2009,159,38
V Kohli,2009,171,20
V Kohli,2009,173,24
V Kohli,2009,174,7
V Kohli,2010,178,2
V Kohli,2010,181,17
V Kohli,2010,188,17
V Kohli,2010,192,24
V Kohli,2010,197,42
V Kohli,2010,202,34
V Kohli,2010,205,42
V Kohli,2010,209,13
V Kohli,2010,214,64
V Kohli,2010,220,3
V Kohli,2010,223,14
V Kohli,2010,226,37
V Kohli,2010,231,11
V Kohli,2011,237,23
V Kohli,2011,242,14
V Kohli,2011,245,74
V Kohli,2011,248,35
V Kohli,2011,258,31
V Kohli,2011,263,63
V Kohli,2011,268,68
V Kohli,2011,280,28
V Kohli,2011,283,28
V Kohli,2011,288,40
V Kohli,2011,291,16
V Kohli,2011,296,13
V Kohli,2011,302,33
V Kohli,2011,304,74
V Kohli,2011,306,8
V Kohli,2011,307,36
V Kohli,2012,312,9
V Kohli,2012,317,6
V Kohli,2012,320,61
V Kohli,2012,326,22
V Kohli,2012,329,16
V Kohli,2012,333,4
V Kohli,2012,338,16
V Kohli,2012,344,18
V Kohli,2012,350,45
V Kohli,2012,356,9
V Kohli,2012,360,38
V Kohli,2012,362,9
V Kohli,2012,367,3
V Kohli,2012,372,76
V Kohli,2012,376,43
V Kohli,2013,383,24
V Kohli,2013,388,52
V Kohli,2013,392,37
V Kohli,2013,396,60
V Kohli,2013,401,66
V Kohli,2013,407,2
V Kohli,2013,411,11
V Kohli,2013,417,1
V Kohli,2013,420,35
V Kohli,2013,426,25
V Kohli,2013,429,59
V Kohli,2013,432,97
V Kohli,2013,438,101
V Kohli,2013,441,17
V Kohli,2013,448,16
V Kohli,2013,452,57
V Kohli,2014,459,49
V Kohli,2014,462,0
V Kohli,2014,468,31
V Kohli,2014,471,22
V Kohli,2014,475,4
V Kohli,2014,481,1
V Kohli,2014,484,36
V Kohli,2014,488,0
V Kohli,2014,492,4
V Kohli,2014,495,10
V Kohli,2014,499,31
V Kohli,2014,503,69
V Kohli,2014,506,39
V Kohli,2014,510,77
V Kohli,2015,522,13
V Kohli,2015,525,51
V Kohli,2015,534,19
V Kohli,2015,538,52
V Kohli,2015,540,62
V Kohli,2015,543,35
V Kohli,2015,546,1
V Kohli,2015,550,34
V Kohli,2015,554,48
V Kohli,2015,557,33
V Kohli,2015,562,83
V Kohli,2015,566,19
V Kohli,2015,568,44
V Kohli,2015,571,1
V Kohli,2015,574,12
V Kohli,2015,575,12
V Kohli,2016,580,75
V Kohli,2016,587,80
V Kohli,2016,590,38
V Kohli,2016,592,92
V Kohli,2016,595,101
V Kohli,2016,603,14
V Kohli,2016,606,52
V Kohli,2016,611,109
V Kohli,2016,615,20
V Kohli,2016,617,8
V Kohli,2016,620,109
V Kohli,2016,624,75
V Kohli,2016,626,116
V Kohli,2016,632,54
V Kohli,2016,633,0
V Kohli,2016,636,55
V Kohli,2017,12,63
V Kohli,2017,17,28
V Kohli,2017,20,65
V Kohli,2017,27,0
V Kohli,2017,30,12
V Kohli,2017,33,55
V Kohli,2017,37,21
V Kohli,2017,42,6
V Kohli,2017,45,5
V Kohli,2017,55,59
V Pratap Singh,2012,346,0
V Sehwag,2008,62,12
V Sehwag,2008,66,102
V Sehwag,2008,73,8
V Sehwag,2008,76,26
V Sehwag,2008,79,76
V Sehwag,2008,82,40
V Sehwag,2008,87,25
V Sehwag,2008,93,20
V Sehwag,2008,95,1
V Sehwag,2008,98,0
V Sehwag,2008,100,55
V Sehwag,2008,104,47
V Sehwag,2008,109,18
V Sehwag,2008,115,3
V Sehwag,2009,120,41
V Sehwag,2009,125,6
V Sehwag,2009,129,8
V Sehwag,2009,133,16
V Sehwag,2009,136,20
V Sehwag,2009,158,12
V Sehwag,2009,161,12
V Sehwag,2009,165,4
V Sehwag,2009,167,0
V Sehwag,2009,170,56
V Sehwag,2009,172,45
V Sehwag,2010,177,8
V Sehwag,2010,180,78
V Sehwag,2010,183,26
V Sehwag,2010,185,79
V Sehwag,2010,189,3
V Sehwag,2010,197,12
V Sehwag,2010,200,8
V Sehwag,2010,203,20
V Sehwag,2010,209,35
V Sehwag,2010,213,70
V Sehwag,2010,218,0
V Sehwag,2010,221,24
V Sehwag,2010,224,4
V Sehwag,2010,229,8
V Sehwag,2011,238,19
V Sehwag,2011,241,4
V Sehwag,2011,250,43
V Sehwag,2011,253,12
V Sehwag,2011,259,84
V Sehwag,2011,263,25
V Sehwag,2011,266,34
V Sehwag,2011,269,83
V Sehwag,2011,274,15
V Sehwag,2011,279,122
V Sehwag,2011,282,2
V Sehwag,2012,309,20
V Sehwag,2012,312,0
V Sehwag,2012,318,33
V Sehwag,2012,323,7
V Sehwag,2012,327,37
V Sehwag,2012,331,4
V Sehwag,2012,335,59
V Sehwag,2012,339,91
V Sehwag,2012,342,81
V Sehwag,2012,345,65
V Sehwag,2012,349,81
V Sehwag,2012,357,23
V Sehwag,2012,364,4
V Sehwag,2012,369,8
V Sehwag,2012,378,10
V Sehwag,2012,380,3
V Sehwag,2013,394,13
V Sehwag,2013,401,26
V Sehwag,2013,404,20
V Sehwag,2013,408,98
V Sehwag,2013,412,35
V Sehwag,2013,419,33
V Sehwag,2013,424,17
V Sehwag,2013,428,8
V Sehwag,2013,433,13
V Sehwag,2013,438,18
V Sehwag,2013,443,26
V Sehwag,2013,446,0
V Sehwag,2013,451,11
V Sehwag,2014,460,19
V Sehwag,2014,464,3
V Sehwag,2014,466,31
V Sehwag,2014,472,38
V Sehwag,2014,475,37
V Sehwag,2014,479,1
V Sehwag,2014,486,34
V Sehwag,2014,488,36
V Sehwag,2014,491,75
V Sehwag,2014,496,4
V Sehwag,2014,502,27
V Sehwag,2014,505,18
V Sehwag,2014,509,19
V Sehwag,2014,512,10
V Sehwag,2014,514,3
V Sehwag,2014,516,129
V Sehwag,2014,517,8
V Sehwag,2015,520,0
V Sehwag,2015,524,37
V Sehwag,2015,528,50
V Sehwag,2015,532,11
V Sehwag,2015,536,1
V Sehwag,2015,542,2
V Sehwag,2015,548,1
V Sehwag,2015,552,6
V Shankar,2017,10,1
V Shankar,2017,47,16
V Shankar,2017,52,63
V Shankar,2017,57,25
VH Zol,2014,492,16
VH Zol,2014,510,13
VR Aaron,2011,293,0
VR Aaron,2012,357,1
VR Aaron,2012,380,0
VR Aaron,2014,475,12
VR Aaron,2014,484,7
VR Aaron,2014,488,17
VR Aaron,2015,525,6
VR Aaron,2017,11,5
VR Aaron,2017,42,0
VRV Singh,2008,69,5
VRV Singh,2008,91,0
VS Malik,2010,201,8
VS Malik,2014,509,1
VS Yeligati,2008,106,2
VVS Laxman,2008,64,0
VVS Laxman,2008,66,2
VVS Laxman,2008,68,16
VVS Laxman,2008,72,39
VVS Laxman,2008,77,49
VVS Laxman,2008,111,53
VVS Laxman,2009,121,10
VVS Laxman,2009,124,5
VVS Laxman,2009,128,0
VVS Laxman,2009,131,4
VVS Laxman,2009,144,0
VVS Laxman,2010,175,22
VVS Laxman,2010,179,12
VVS Laxman,2010,186,10
VVS Laxman,2010,195,11
VVS Laxman,2010,207,4
VVS Laxman,2010,210,8
VVS Laxman,2011,237,38
VVS Laxman,2011,244,0
VVS Laxman,2011,261,13
VY Mahesh,2008,73,6
VY Mahesh,2008,82,3
VY Mahesh,2008,93,1
VY Mahesh,2008,95,8
VY Mahesh,2008,115,3
Vishnu Vinod,2017,5,9
Vishnu Vinod,2017,8,7
Vishnu Vinod,2017,55,3
W Jaffer,2008,60,8
W Jaffer,2008,74,53
W Jaffer,2008,76,10
W Jaffer,2008,80,5
W Jaffer,2008,84,1
W Jaffer,2008,111,45
W Jaffer,2009,143,9
W Jaffer,2009,148,8
WA Mota,2008,65,1
WA Mota,2008,116,26
WA Mota,2009,130,1
WA Mota,2009,135,9
WA Mota,2009,151,3
WA Mota,2009,157,6
WA Mota,2009,164,12
WA Mota,2009,169,5
WD Parnell,2011,244,2
WD Parnell,2011,250,11
WD Parnell,2011,254,9
WD Parnell,2011,295,18
WD Parnell,2011,298,1
WD Parnell,2012,310,17
WD Parnell,2012,351,3
WD Parnell,2012,353,1
WD Parnell,2012,358,2
WD Parnell,2012,375,3
WD Parnell,2013,437,5
WD Parnell,2014,502,2
WP Saha,2008,64,14
WP Saha,2008,71,27
WP Saha,2008,78,1
WP Saha,2008,81,59
WP Saha,2008,88,17
WP Saha,2008,95,5
WP Saha,2008,99,1
WP Saha,2008,103,15
WP Saha,2008,105,11
WP Saha,2008,112,14
WP Saha,2009,134,21
WP Saha,2009,138,8
WP Saha,2009,146,1
WP Saha,2009,154,0
WP Saha,2009,156,11
WP Saha,2009,163,7
WP Saha,2009,166,25
